id,text,humor_mechanism
tweet8197,"--Bienvenido,Chespirito.
--¿Tu eres Dior?
--Soy Dios
--¿y yo que dije?
--Dior
--¿Y como es?
--Dios.
--¿y yo qué dije?
--ya pásale,Chavito
:/",parody
tweet8102,"-No veo nada.
-Póngase en los ojos aloe.
-¿ aloe?
-Con aloe verá",misunderstanding
tweet8214,"Anoche te estuve buscando desesperadamente, quería sentirte sobre mi cuerpo desnudo. Me fui a la cama sin ti. Dónde estabas..maldito pijama?",unmasking
tweet16456,—Jamás me habían dicho cosas tan lindas como lo que tu me dices. #MientoComoMujer. —Sólo a ti te las he dicho. #MientoComoHombre.,reference
tweet20135,"La música nos transporta a otros lugares.
Por ejemplo, ayer un amigo puso un disco de Arjona y me fui a la mierda..#chistes",irony
tweet2829,"A ella le gusta la gasolina.
- Oye, no puedes cantar algo más educativo?
- A ella le gusta la mezcla de hidrocarburos derivados de petróleo",misunderstanding
tweet8166,"No todo es lo que parece, vos por ejemplo, parecías re buena persona y en realidad sos una caca.",insults
tweet20980,"Es muy saludable hacer el amor con preservativos, pero es mas rico hacerlo con una mujer. #FrasesLocas #fb",unmasking
tweet11885,Vivimos en un mundo donde hay cada vez más smartphones y menos smart people!,wordplay
tweet7515,"-¿Nombre?
-Bond, James Bond.
-Ok Bond James Bond.
-No, James y Bond a parte.
-¿James Bonaparte?
-James Bond y ya.
-¿James Bonilla?
-Pon 007.",misunderstanding
tweet23903,"-¿Nivel de inglés?
-Very tall.
-Gracias, nosotros lo llamamos.",reference
tweet9605,"- ¿Estabas dormido?
- No, estaba en coma y me salvaste, gracias.",irony
tweet3391,"Sé voltear tortillas 

MENTIRAS DE MUJERES",stereotype
tweet20346,"Lo único que quieren las mujeres es todo y nada, en diferentes momentos pero al mismo tiempo, a veces y nunca, pero siempre. #chistes",irony
tweet3272,"La delgada línea entre ""tener sueño"" y ""parecer drogado"".",reference
tweet9199,"Me dijo una doña que era muy grosero y le contesté: ʺMe vale madres lo que usted piense, vieja meticheʺ. Le hable de usted por respeto.",absurd
tweet1045,"*Chocan y se caen los libros* Películas: Descuida, ¿Como te llamas? ¿Salimos? Realidad: ERES UN PENDEJO, QUITATE DE MI CAMINO.",analogy
tweet21321,"No se deberían matar animales,es aberrante.
.
-Tienes una araña en el pelo.
.
- MÁTALA!... MÁTALA!...MATA A ESA HIJA DE PUTA!",irony
tweet797,¿Qué pide un vampiro cuando entra en un bar? Un vaso sangúineo. #fb,wordplay
tweet23551,"Erase una vez un niño tan pero tan feo, que el cura lo bautizó de lejos con una pistola de agua.",exaggeration
tweet15246,"- Mamá mamá en el colegio me dicen peludo

- Amor, Amor! el perro me esta hablando...
#Chistes #Humor #Anecdotas ...",embarrassment
tweet17499,¿Trabajas de decepcionar a la gente o ya sos así de pelotudo?,irony
tweet4932,¿Qué dijo un gusanito al encontrarse un plato de spaghetti? Wauuu ¡Qué clase de orgía! #fb,absurd
tweet19927,¿Por qué la mayoría de los pintores son franceses? Porque nacieron en Francia.,unmasking
tweet11357,"Un gay en una tortería: -Señor ¿me puede hacer una torta? -¿Con chile o sin chile? -Ay, mejor sin torta! #fb",wordplay
tweet2859,"Robar a los ricos para dárselo a los pobres igual a: CRIMINAL.
Robar a los pobres para dárselo a los ricos igual a: PRESIDENTE.

#IFEMúltame",irony
tweet7564,¿Cuál es el vino más peligroso? - no me vino    #CHISTES,wordplay
tweet4759,"Yo no fumo, no bebo, no digo malas palabras...La Puta Madre se me cayó el cigarrillo en la cerveza-",irony
tweet4806,"- Ibamos YO y Manolo... - ¡Nooo tonto, ibamos Manolo y YO...!- Ahhh bueno hpta! entonces yo no iba?",misunderstanding
tweet3390,"Si tienes problemas para dejar el alcohol, o conoces de alguien que quiere dejarlo, sepan que pueden dejarlo en mi casa",wordplay
tweet23657,"estoy más decepcionada que aquella vez que soñé que tenía una empanada debajo de la almohada y cuando desperté y me fijé, no había nada :(",reference
tweet434,"—¿Qué hacías antes de conocerme?
—Stalkearte.",misunderstanding
tweet22917,"Mujeres, por favor sean claras en lo que quieren de nosotros, porque luego resulta que el pendejo es uno por no saber leerles la mente.",stereotype
tweet11436,Schopenahuer estaría tan orgulloso del reggaeton y como expresa la voluntad de la especie.,irony
tweet22785,"Yo debería ser despachador de gasolina, porque te echo de menos.",analogy
tweet14361,"Cuando alguien estornuda más de 3 veces ya no se le dice “Salud”, se le dice “Ya, no mames”.",reference
tweet7779,"Anoche fui a una heladería con un metro, y medí todos los gustos",wordplay
tweet4704,"—¿Nivel de alemán?
—Du
—No sabe nada ¿Cierto?
—Du hast
—LÁRGUESE
—DU HAST MITCH.",reference
tweet20011,"-¿Usted sabe hablar inglés? 
-I miss me Spider 
-¿Qué? 
-Me extraña araña.",absurd
tweet6797,Doctor: estoy teniendo problemas con mi transplante de pene... me rechaza la mano #chistes #humor,misunderstanding
tweet23061,"La manicura no me pudo atender, estaba hasta las manos",wordplay
tweet22496,"Si pudiera mover cosas con la mente, movería tus manos para que me mandaras un whatsapp.",exaggeration
tweet7184,"—Hijo, ¡Ordena tu cuarto, vienen visitas! 
—AH, NO SABÍA QUE LA REUNIÓN ERA EN MI CUARTO.",irony
tweet1336,"Habia un tipo tan racista, tan racista... que siempre tenía la mente en blanco!",stereotype
tweet21171,"—¿Cuánto cuesta esos zapatos?  —750 $  —Ahorita vengo, solo traigo tarjeta  —Aceptamos tarjeta de crédito  —¡AHORITA VENGO DIJE!",reference
tweet23075,"El que busca, encuentra. (No aplicable para móvil, llaves, dinero, mando de la tele o el amor de tu vida).",reference
tweet13743,"Y los mexicanos jamás le volvieron a poner CHILE a sus tacos, fin.",wordplay
tweet20101,"#ClásicasMentiras los ""Abre Facil"" en los productos siempre terminas usando cuchillo, los dientes, pistola, alicate ,espada laser.",reference
tweet14979,"-Mamá, ¿qué haces en frente al P.C. con los ojos cerrados?
-Hijo, es que Google me dice que cierre las pestañas.....",misunderstanding
tweet2820,Massa tiene más versiones que el Samsung Galaxy.,analogy
tweet6545,"Si la vez GRANDE -No te asustes.
Si te la METEN -Solo respira y relajate. Si te DUELE -Aguantate.
Pq una vacuna te puede salvar la vida #RT",unmasking
tweet21022,"— ¡¿Quién es ese cabrón que te abraza en tu foto de perfil?! — Eres tú, mi amor. — Ah, perdón. Es que lo vi muy pinche guapo.",absurd
tweet12896,"Yo no desactivo las flechas azules en WhatsApp. A mí sí me gusta que sepan que los ignoré y que me ignoraron, así se forja el carácter.",absurd
tweet9896,"En una entrevista laboral me preguntaron ""¿cómo te definís?"" Me acosté e hice abdominales ahí mismo.",misunderstanding
tweet2775,"¿Ustedes saben por qué los pastusos ponen una piedra encima de la grabadora?
Para oír música pesada. #chiste",absurd
tweet4247,"- Mi amor ¿Te apetece quedarte en la cama, ver películas y comer palomitas? 
-¡Sí! 
- Ok, me voy con mis amigos!",unmasking
tweet11466,Las ganas de estudiar siempre se me juntan con las ganas de dormir... Y claro DORMIR es primero.,exaggeration
tweet13316,Un héroe que se llame Súper Chino y que siempre tenga monedas y envases.,stereotype
tweet6900,"Mi amor ¡estoy embarazada, ¿te gustaría que fuera niño o niña? - Me gustaría que fuera MENTIRA #chiste via @jhoa_arcila",embarrassment
tweet20986,"Tres cosas que no quieres ver después de una borrachera:
1. Tu cara.
2. Los whatsapps enviados.
3. Tu cartera.",reference
tweet11737,Más molesto que caramelo pegado en la muela #chistes,analogy
tweet23989,"Que rápido se pasó el año, ni tiempo de adelgazar me dio.",reference
tweet20781,"-Tengo tanta ambre! -Oye, y ¿la H? - Me la comí :(",wordplay
tweet23612,"—Papá, ¿qué es la fusión?

—Es la técnica que Gokú aprendió en el otro mundo y enseñó a Trunks y Goten para vencer a Bu.

—¿Y la ebullición?",misunderstanding
tweet7865,"-¿Oíste? ¡Te dijo PUTA! -¿QUEE? 
¿Cómo se atreve? 
Cuídame un momento la esquina ahorita regreso.",irony
tweet21390,Vivir tu vida es algo tan difícil que nadie antes lo ha intentado,absurd
tweet17100,Odio cuando ofrezco comida y aceptan. 😒,reference
tweet23611,"_ Cómo te llamas?
- Yoleno 
_ Y de dónde sacó ese nombre tu mamá?
_ De lo bitle",wordplay
tweet6255,"Soy de esos caballeros que siempre se baja a abrirle la puerta del carro a una mujer... 

Sólo para que no azote la puerta la muy pendeja.",unmasking
tweet22305,Este año me voy a disfrazar de borracho... vengo practicando todo el año. ¡¡¡Que nervios!!!,absurd
tweet246,"Preguntas que siempre hago cuando termino de coger:

- ¿Terminaste?
- ¿Me amas?
- ¿Cuánto te debo?",unmasking
tweet14317,"—Profe, ¿Puedo ir al baño? —Cuando venga tu compañero —Ni que lo fuera a violar.. ¬¬",exaggeration
tweet23720,"El humor negro es como las piernas, hay quienes tienen y hay quienes no.",analogy
tweet14399,"Las pizzas familiares deberían llamarse ""pizzas grandes"", ya que los que vivimos solos también tenemos sentimientos. Y hambre.",reference
tweet11027,"Disney te enseña que aunque duermas con 7 hombres, llegues sin zapatos a casa y salgas con una bestia, no dejas de ser una princesa.",parody
tweet5941,—¿Eres ganadero? —No. —¿Y qué haces con esa vaca? —¡Papá! deja a mi novia en paz. —JAJAJÁ que nos deje un litro de leche o se va. —¡Ya :( !,insults
tweet10505,Ella esta mas apreta que la situacion economica del pais!!,analogy
tweet13548,¿Cuál es su talento? Dormir.,irony
tweet1375,"#EsPorCulpaDeTwitter que la frase ""Me lo dijo un pajarito"" ahora tiene sentido.",parody
tweet19448,#PokemonGO ¿Hay un Snorlax en medio de la calle? ¿Por que no avanza el trafico?,reference
tweet464,"—¡Mesero!  —Dígame joven  —¡Hay una princesa en mi mesa!  —Joven, es su novia  —Soy un romántico, lo sé.",absurd
tweet4070,"VENTAJAS DE NO TENER LOS OJOS CLAROS:
—
—
—No tenemos que aguantar a personas diciendo ""Regálame tus ojos"".

Punto para los ojos color caca.",exaggeration
tweet21555,"- Oye, ¿cuánto te costó esa terapia que hiciste para dejar de pensar en comida todo el rato?
- Pimientos pesos.",wordplay
tweet21128,"-Hola, yo me llamo Pedro, y tú? -No, yo no.",misunderstanding
tweet13549,"—Hola guapa, ¿Quieres salir hoy conmigo? 
—No puedo, tengo que bañar a mi pez :)",embarrassment
tweet12054,"Los objetos dicen cosas, made in china dicen.",unmasking
tweet21786,"-Oye que significa 'fuck you? -Vete a la mierda! -Aaah! -No enserio, vete a la mierda. -:(",misunderstanding
tweet2322,"Le dijo un astronauta a la novia ; ""necesito espacio...
#frases",wordplay
tweet23355,"ODIO CUANDO PLANEO UNA CONVERSACION EN MI CABEZA, Y LA OTRA PERSONA NO SIGUE EL LIBRETO.

Maldita gente que no se sincroniza con uno....",reference
tweet10411,"#chiste hola como te llamas???
-VANNESAH, con ""V"" y ""H""!!
-con VIH??, alejate de mi zorra barata!! #chistes RT",misunderstanding
tweet11898,"Consultorio de cirugías plásticas. 
Sale el médico y dice:
-Hola!! Veo que hay caras nuevas..",wordplay
tweet5603,Pepito a su Mamá: -Ya no quiero jugar con Juanito al rompecabezas -¿Por qué? -Porque al primer martillazo ya está llorando #fb,misunderstanding
tweet2487,dijo la modelito: mi posición favorita para hacer el amor es mirando al shopping... #Chistes,wordplay
tweet15441,"Adivinen quién la va a poner All The Night. Exacto, el gigoló. Nosotros no.",reference
tweet23202,"Un día eres joven y al otro escuchas a los niños decir, “Espérense, paren el balón, dejen que pase el señor”.",reference
tweet4929,"Mamá voy a salir: ¿A dónde?, ¿Con quién?, ¿Tipo de sangre?, ¿Signo zodiacal?, ¿Cartilla de vacunación?......

Papá voy a salir: Ok,bye!",stereotype
tweet3611,¿Te caíste? — ¡Nooooooooooooo!... las hormigas me querían contar su plan para conquistar el mundo! #XD,irony
tweet3571,"De verdad eres bueno en la Cama? Mi Vida por favor, si la primera vez que chupe una teta fue a los dos dias de nacido... soy un EXPERTO #XD",exaggeration
tweet2519,Nunca sabes lo que tienes... hasta que entiendes la letra del médico.,stereotype
tweet471,"Llegar a un examen y contestar: ""Un caballero no tiene memoria"", entregarlo sin remordimiento alguno e irse :)",reference
tweet3480,"—911, ¿Cuál es su emergencia?
—Hay una serpiente.
—¿En dónde?
—En mi bota.
—JAJAJAJÁ ¡Pinche Woody, eres un desmadre!",parody
tweet10664,"#chiste 
-Amor parece que nunca me escuchas, 
– Y yo a ti amor.",exaggeration
tweet8382,"—Oye, ¿Recuerdas que me dijiste que querías ser como Spiderman? 
—Sí.
—Pues tu mejor amigo se acaba de coger a tu novia.",unmasking
tweet17599,"1. Naces
2. Crees en Santa Claus
3. Creces
4. Ya no crees en Santa
5. T reproduces
6. Eres Santa Claus
7. Ahora te pareces a Santa
8. Mueres",exaggeration
tweet22466,"- Mama, yo creo que al ahorcado no se juega así    - CÁLLATE Y SUBE A ESA SILLA!!",misunderstanding
tweet1225,Yo sí que he visto muchas conchas (Jacques Cousteau) #fb,parody
tweet14244,"—Papá, ¿a mi edad cómo te divertías sin internet ni redes sociales?

—Cogiendo con las mujeres, chamaco pendejo.",reference
tweet3419,Si pudimos enviar a un hombre a la luna… ¿por qué no enviarlos a todos? #Feminista,exaggeration
tweet21538,"Le dice un Argentino a su esposa:
- Mi amor, esta noche voy a hacer el amor a lo afónico.
La mujer le dice:
- Cómo?.
- Sí mujer, sin vos #RT",wordplay
tweet22117,"Cuando la mujer quita la foto se perfil de Whatsapp significa que está emputadísima, no les escriban amigos. 

Información que salva vidas.",stereotype
tweet18910,Va un astronauta y se lesiona de gravedad.,stereotype
tweet14114,"— Bienvenido a McDonalds, ¿qué le doy?

—¡Vergüenza!

—¡Ya abuelo, estoy trabajando!

—Uy, perdóneme ""señor licenciado en diseño gráfico""",embarrassment
tweet3537,Cómo le dicen los vaqueros a su hija? - ¡Hhhiiiiiijjjjjjjaaaaaa!  #chistes #humor,wordplay
tweet18159,"Si el cachetero no se convierte en tanga, fracasaste como nalgona.",exaggeration
tweet22242,"Te respondo los mensajes en la calle aún sabiendo que algún Brayan me puede robar el celular. Si eso no es amor, entonces no sé que sea.",exaggeration
tweet13655,"Tuitearía sobre el matrimonio de Messi, pero afortunadamente mi familia me inculcó el hábito de la lectura.",irony
tweet21860,"Las 3 de la madrugada:
-Hola maestra, estaba dormida?
-¿Qué?  Sí, estaba durmiendo.
-¡Tan linda la cabrona, y uno aquí haciendo tarea!",irony
tweet20974,"Con este resultado se cumple la profecía de los Simpson: se enfrentan Portugal y México.

EN EL AEROPUERTO.",irony
tweet15655,Esos que le ponen candadito a su cuenta de Twitter ¿qué tuitean? ¿Códigos de misiles nucleares? ¿La fórmula para salir de la friendzone?,irony
tweet2863,"Tengo mucha comezón en el cuello, ojalá alguien me rascara

 CON UN CUCHILLO BIEN FILOSO ALV",unmasking
tweet16633,"Disculpe, ¿tiene tarjetas que digan ""Para la única Mujer de mi vida""? 
— Si, tenemos. 
— ¡¡¡Al fin, Vendame 6 por favor!",absurd
tweet4358,"—Mamá, en la escuela me molestan por mi joroba  —¡No mames un camello que habla!  —Mamaaá  —JAJAJAJA Ni aguantas nada.  —ahi :(",absurd
tweet13881,"¿Cuál es el principal problema de la economía en Marruecos?
-La morosidad  #chistes",exaggeration
tweet22732,"-¿Está el gerente? -No, ¿Qué necesita? -Hablar con el gerente -Digamelo a mi -Venía a hacer un reclamo -Ah eso lo debe hablar con el gerente",unmasking
tweet15409,"—Abuelo, ¿me veo gorda con este vestido rosado?

— ¿Si te digo la verdad prometes no matar a Goku?",analogy
tweet12756,"MARIO BROS: Un italiano creado por los japoneses, que habla inglés y tiene apariencia de mexicano.",irony
tweet21673,"— Doctor. Sea sincero, ¿el desmayo que tuve es grave?
— Soy san Pedro.",irony
tweet19298,"- Disculpe, ¿es aquí donde ayudan a los alcohólicos?
- Si, ¿en qué lo puedo ayudar?
- Es que me faltan 10 pesos p...",absurd
tweet9929,Un día me voy a esconder yo para ver la cara que ponen las llaves.,absurd
tweet18417,#Chiste: Se saben el chiste del Chapulincolorado? ........no?........ lo sospeche desde un principio. #chistes RT.,parody
tweet14231,"—¿Cuál es su talento? —Dormir, Comer y tener sueño.",exaggeration
tweet21912,"""Tenemos WIFI, no hablen entre ustedes por favor""",parody
tweet19498,"JURADO:
Es un grupo elegido para decidir quién tiene el mejor abogado.

#Chistes #Humor #Anecdotas #Abogados #Jur...",irony
tweet23204,"Dios creó: 1 + 2 = 3, y el diablo inventó: XKZ kxa ³ 2 + [x] ≥ 4 / 2 = x ³.",absurd
tweet4040,Nosotras apoyamos la liberación femenina. (Cárcel de Mujeres) #fb,wordplay
